Date,N225 Open,N225 High,N225 Low,N225 Close,N225 Adj Close,N225 Volume,RUT Open,RUT High,RUT Low,RUT Close,RUT Adj Close,RUT Volume,STOXX50E Open,STOXX50E High,STOXX50E Low,STOXX50E Close,STOXX50E Adj Close,STOXX50E Volume,IXIC Open,IXIC High,IXIC Low,IXIC Close,IXIC Adj Close,IXIC Volume,DJI Open,DJI High,DJI Low,DJI Close,DJI Adj Close,DJI Volume,GSPC Open,GSPC High,GSPC Low,GSPC Close,GSPC Adj Close,GSPC Volume,USD,GBP,EUR,CAD,CHF,SEK,DKK,NOK,AUD,NZD,ZAR,BHD,CNY,HKD,INR,PHP,SGD,THB,KWD,SAR,AED,MXN,PGK,HUF,CZK,PLN,IDR(100),MYR,KRW(100),TWD,Answer
2016-01-12,17470.929688,17546.570313,17184.779297,17218.960938,17218.960938,178400.0,1044.97998,1056.920044,1028.140015,1044.699951,1044.699951,48872600,3064.659912,3064.659912,3064.659912,3064.659912,3064.659912,0.0,4681.540039,4714.799805,4618.029785,4685.919922,4685.919922,2147470000,16419.109375,16591.349609,16322.070313,16516.220703,16516.220703,117480000,1927.829956,1947.380005,1914.349976,1938.680054,1938.680054,4887260000,117.81,171.44,127.84,82.91,117.6,13.79,17.14,13.19,82.44,77.28,7.0,311.83,17.95,15.18,1.77,2.5,82.1,3.26,387.92,31.37,32.08,6.58,39.31,0.4,4.74,29.4,0.85,26.86,9.78,3.54,0
2016-01-13,17449.119141,17717.75,17414.550781,17715.630859,17715.630859,145900.0,1045.73999,1050.660034,1005.690002,1010.190002,1010.190002,50870300,3073.02002,3073.02002,3073.02002,3073.02002,3073.02002,0.0,4706.02002,4713.97998,4517.560059,4526.060059,4526.060059,2533200000,16526.630859,16593.509766,16123.200195,16151.410156,16151.410156,153530000,1940.339966,1950.329956,1886.410034,1890.280029,1890.280029,5087030000,117.92,170.43,127.7,82.75,117.5,13.8,17.13,13.28,82.63,77.37,7.12,314.12,17.97,15.2,1.77,2.49,82.16,3.25,388.02,31.47,32.11,6.59,39.21,0.4,4.74,29.32,0.85,26.83,9.76,3.52,1
2016-01-14,17384.929688,17393.830078,16944.410156,17240.949219,17240.949219,178300.0,1010.640015,1033.579956,999.619995,1025.670044,1025.670044,52411100,3024.0,3024.0,3024.0,3024.0,3024.0,0.0,4545.370117,4650.549805,4470.589844,4615.0,4615.0,2565560000,16159.009766,16482.050781,16075.120117,16379.049805,16379.049805,158830000,1891.680054,1934.469971,1878.930054,1921.839966,1921.839966,5241110000,117.55,169.35,127.91,81.82,116.81,13.79,17.14,13.32,81.58,76.15,7.09,313.22,17.89,15.14,1.76,2.48,81.69,3.24,386.55,31.34,32.01,6.54,39.09,0.41,4.74,29.42,0.85,26.7,9.72,3.52,0
2016-01-15,17522.460938,17597.869141,17057.599609,17147.109375,17147.109375,173000.0,1023.919983,1023.919983,983.97998,1007.719971,1007.719971,54684600,2952.47998,2952.47998,2952.47998,2952.47998,2952.47998,0.0,4464.370117,4520.450195,4419.410156,4488.419922,4488.419922,2818630000,16354.330078,16354.330078,15842.110352000003,15988.080078,15988.080078,239210000,1916.680054,1916.680054,1857.829956,1880.329956,1880.329956,5468460000,118.16,170.48,128.33,82.3,117.54,13.82,17.2,13.47,82.57,76.54,7.19,313.84,17.91,15.2,1.76,2.48,82.19,3.26,388.94,31.53,32.18,6.62,39.29,0.41,4.76,29.2,0.86,26.96,9.78,3.52,0
2016-01-19,16902.289063,17088.310547,16812.650391,17048.369141,17048.369141,154200.0,1010.299988,1017.830017,985.219971,994.869995,994.869995,49283500,2980.48999,2980.48999,2980.48999,2980.48999,2980.48999,0.0,4548.049805,4550.569824,4430.77002,4476.950195,4476.950195,2394550000,16009.450195,16171.959961000002,15900.25,16016.019531,16016.019531,144360000,1888.660034,1901.439941,1864.599976,1881.329956,1881.329956,4928350000,117.6,167.66,127.95,80.92,116.92,13.69,17.15,13.21,80.97,75.91,6.99,312.77,17.85,15.07,1.74,2.46,81.83,3.25,386.71,31.38,32.02,6.46,38.98,0.41,4.74,28.69,0.85,26.79,9.73,3.51,0
2016-01-20,17030.279297,17031.320313,16387.609375,16416.189453,16416.189453,177800.0,991.789978,1008.679993,958.47998,999.309998,999.309998,64160700,2882.590088,2882.590088,2882.590088,2882.590088,2882.590088,0.0,4405.220215,4514.919922,4313.3901369999985,4471.689941,4471.689941,3204130000,15989.450195,15989.450195,15450.55957,15766.740234,15766.740234,191870000,1876.180054,1876.180054,1812.290039,1859.329956,1859.329956,6416070000,117.54,166.55,128.35,80.61,117.2,13.78,17.2,13.34,81.13,75.0,7.02,312.86,17.82,15.03,1.74,2.47,81.8,3.24,385.76,31.37,32.01,6.43,38.96,0.41,4.76,28.86,0.85,26.87,9.73,3.5,0
2016-01-21,16466.859375,16734.580078,16017.259766,16017.259766,16017.259766,228200.0,999.530029,1014.5,992.119995,997.340027,997.340027,50788100,2943.919922,2943.919922,2943.919922,2943.919922,2943.919922,0.0,4480.700195,4537.149902,4432.02002,4472.060059,4472.060059,2447750000,15768.870117,16038.589844,15704.660156,15882.679688,15882.679688,145140000,1861.459961,1889.849976,1848.97998,1868.98999,1868.98999,5078810000,117.35,166.57,127.63,81.18,116.68,13.65,17.1,13.21,81.5,75.83,7.03,312.18,17.78,15.02,1.73,2.45,81.75,3.24,385.39,31.33,31.96,6.37,39.04,0.41,4.73,28.46,0.84,26.8,9.72,3.49,0
2016-01-22,16336.719727000003,16993.960938,16332.450195,16958.529297,16958.529297,186800.0,999.809998,1021.840027,999.809998,1020.659973,1020.659973,49017600,3023.209961,3023.209961,3023.209961,3023.209961,3023.209961,0.0,4557.3901369999985,4591.180176,4540.27002,4591.180176,4591.180176,2153340000,15921.099609,16136.790038999998,15921.099609,16093.509766,16093.509766,145850000,1877.400024,1908.849976,1877.400024,1906.900024,1906.900024,4901760000,117.82,167.53,127.72,82.53,116.8,13.74,17.12,13.4,82.59,76.96,7.12,312.6,17.84,15.09,1.74,2.46,82.37,3.26,386.93,31.42,32.09,6.3,39.2,0.41,4.71,28.48,0.85,27.1,9.79,3.51,1
2016-01-25,17145.810547,17208.240234,16922.210938,17110.910156,17110.910156,157000.0,1019.429993,1019.429993,996.039978,997.369995,997.369995,44013800,3001.780029,3001.780029,3001.780029,3001.780029,3001.780029,0.0,4574.589844,4590.439941,4514.779785,4518.490234000001,4518.490234000001,2028880000,16086.459961000002,16086.459961000002,15880.150391,15885.219727000003,15885.219727000003,123250000,1906.280029,1906.280029,1875.969971,1877.079956,1877.079956,4401380000,118.63,169.27,128.06,83.87,116.78,13.83,17.17,13.57,82.89,76.67,7.21,315.34,17.96,15.22,1.76,2.49,83.0,3.3,389.46,31.64,32.31,6.42,39.33,0.41,4.75,28.69,0.86,27.63,9.92,3.54,1
2016-01-26,16833.130859,16839.519531,16652.259766,16708.900391,16708.900391,147000.0,998.190002,1019.51001,998.190002,1017.969971,1017.969971,43579400,3032.840088,3032.840088,3032.840088,3032.840088,3032.840088,0.0,4537.040039,4583.209961,4503.529785,4567.669922,4567.669922,1981180000,15893.160156,16185.790038999998,15893.160156,16167.230469,16167.230469,118210000,1878.790039,1906.72998,1878.790039,1903.630005,1903.630005,4357940000,118.14,167.89,128.13,82.69,116.52,13.79,17.17,13.49,82.02,76.12,7.14,314.7,17.87,15.15,1.75,2.46,82.53,3.28,388.62,31.53,32.17,6.34,39.16,0.41,4.74,28.61,0.85,27.59,9.84,3.52,0
2016-01-27,16949.189453,17242.269531,16947.949219,17163.919922,17163.919922,155000.0,1016.900024,1021.849976,998.809998,1002.75,1002.75,47540400,3043.469971,3043.469971,3043.469971,3043.469971,3043.469971,0.0,4548.870117,4568.850098,4450.830078,4468.169922,4468.169922,2115710000,16168.740234,16235.030272999997,15878.299805,15944.459961000002,15944.459961000002,138350000,1902.52002,1916.98999,1872.699951,1882.949951,1882.949951,4754040000,118.31,169.62,128.38,83.79,116.28,13.83,17.21,13.6,83.21,76.9,7.23,314.74,17.91,15.19,1.75,2.47,82.98,3.3,389.43,31.57,32.22,6.42,39.22,0.41,4.76,28.86,0.85,27.72,9.86,3.52,1
2016-01-28,17059.839844,17235.439453,16942.130859,17041.449219,17041.449219,140900.0,1004.150024,1014.47998,1000.380005,1003.27002,1003.27002,46930100,2979.419922,2979.419922,2979.419922,2979.419922,2979.419922,0.0,4533.810059,4533.810059,4447.5,4506.680176,4506.680176,2322310000,15960.280272999997,16102.139647999997,15863.719727000003,16069.639647999997,16069.639647999997,130120000,1885.219971,1902.959961,1873.650024,1893.359985,1893.359985,4693010000,118.61,169.03,129.23,84.15,116.89,13.95,17.32,13.68,83.35,76.35,7.2,315.79,17.94,15.22,1.74,2.48,82.83,3.31,390.81,31.66,32.3,6.44,39.32,0.41,4.79,28.88,0.85,27.86,9.81,3.53,0
2016-01-29,17155.060547,17638.929688,16767.089844,17518.300781,17518.300781,294400.0,1003.52002,1035.380005,1003.52002,1035.380005,1035.380005,54975700,3045.090088,3045.090088,3045.090088,3045.090088,3045.090088,0.0,4512.089844,4613.950195,4511.299805,4613.950195,4613.950195,2617550000,16090.259766,16466.300781,16090.259766,16466.300781,16466.300781,217940000,1894.0,1940.23999,1894.0,1940.23999,1940.23999,5497570000,118.87,170.7,129.92,84.62,117.25,13.97,17.41,13.79,84.23,77.05,7.34,315.98,17.97,15.26,1.75,2.49,83.31,3.32,391.92,31.71,32.38,6.49,39.41,0.42,4.82,29.15,0.86,28.55,9.85,3.55,1
2016-02-01,17699.599609,17905.369141,17666.480469,17865.230469,17865.230469,245000.0,1033.530029,1037.27002,1020.590027,1032.390015,1032.390015,43225300,3021.01001,3021.01001,3021.01001,3021.01001,3021.01001,0.0,4587.589844,4636.930176,4565.370117,4620.370117,4620.370117,1983340000,16453.630859,16510.980469,16299.469727000003,16449.179688,16449.179688,114450000,1936.939941,1947.199951,1920.300049,1939.380005,1939.380005,4322530000,121.19,172.57,131.31,86.58,118.53,14.12,17.6,13.95,85.44,78.3,7.65,322.31,18.34,15.57,1.79,2.54,84.93,3.39,399.97,32.34,33.0,6.67,39.93,0.42,4.87,29.72,0.88,29.2,10.01,3.63,1
2016-02-02,17716.519531,17864.699219,17684.660156,17750.679688,17750.679688,200800.0,1030.560059,1030.560059,1005.400024,1008.840027,1008.840027,44631900,2951.850098,2951.850098,2951.850098,2951.850098,2951.850098,0.0,4588.689941,4589.899902,4503.120117,4516.950195,4516.950195,2185180000,16420.210938,16420.210938,16108.44043,16153.540038999998,16153.540038999998,126210000,1935.26001,1935.26001,1897.290039,1903.030029,1903.030029,4463190000,120.9,174.4,131.7,86.58,118.54,14.17,17.65,13.91,85.75,78.97,7.58,321.88,18.28,15.54,1.78,2.54,84.86,3.39,399.01,32.26,32.92,6.62,40.74,0.42,4.88,29.97,0.89,28.89,10.05,3.62,0
2016-02-03,17497.410156,17515.679688,17080.570313,17191.25,17191.25,228500.0,1009.5,1016.919983,989.25,1010.299988,1010.299988,51729500,2896.629883,2896.629883,2896.629883,2896.629883,2896.629883,0.0,4543.819824,4547.319824,4424.470215,4504.240234000001,4504.240234000001,2466190000,16186.200195,16381.69043,15960.450195,16336.660156,16336.660156,141870000,1907.069946,1918.01001,1872.22998,1912.530029,1912.530029,5172950000,119.72,172.32,130.78,84.94,117.6,14.0,17.53,13.73,83.92,78.19,7.35,318.49,18.08,15.35,1.76,2.5,83.7,3.34,396.56,31.95,32.6,6.47,40.35,0.42,4.85,29.65,0.88,28.24,9.86,3.57,0
2016-02-04,17071.109375,17209.560547,16941.880859,17044.990234,17044.990234,238800.0,1009.929993,1025.109985,1008.590027,1014.789978,1014.789978,51933200,2905.300049,2905.300049,2905.300049,2905.300049,2905.300049,0.0,4492.47998,4545.52002,4463.990234000001,4509.560059,4509.560059,2200930000,16329.669922,16485.839844,16266.160156,16416.580078,16416.580078,131490000,1911.670044,1927.349976,1900.52002,1915.449951,1915.449951,5193320000,117.77,171.93,130.87,85.55,117.32,13.97,17.53,13.77,84.41,78.47,7.39,313.55,17.82,15.12,1.74,2.47,83.21,3.3,391.91,31.42,32.07,6.47,39.69,0.42,4.84,29.65,0.86,28.24,9.77,3.53,0
2016-02-05,16790.529297,16893.119141,16627.800781,16819.589844,16819.589844,259900.0,1014.309998,1014.309998,985.619995,985.619995,985.619995,49299400,2879.389893,2879.389893,2879.389893,2879.389893,2879.389893,0.0,4491.47998,4493.189941,4350.370117,4363.1401369999985,4363.1401369999985,2489280000,16417.949219,16423.630859,16129.80957,16204.969727000003,16204.969727000003,139010000,1913.069946,1913.069946,1872.650024,1880.050049,1880.050049,4929940000,116.99,170.5,131.03,85.05,117.86,13.94,17.56,13.78,84.19,78.72,7.38,310.98,17.81,15.03,1.73,2.46,83.65,3.29,390.62,31.21,31.85,6.4,39.43,0.42,4.85,29.66,0.86,28.35,9.8,3.54,0
2016-02-08,16620.910156,17099.009766,16552.300781,17004.300781,17004.300781,200100.0,982.150024,982.150024,955.710022,969.340027,969.340027,56364600,2785.169922,2785.169922,2785.169922,2785.169922,2785.169922,0.0,4288.02002,4301.529785,4212.810059,4283.75,4283.75,2702070000,16147.509766,16147.509766,15803.549805,16027.049805,16027.049805,165880000,1873.25,1873.25,1828.459961,1853.439941,1853.439941,5636460000,116.97,169.71,130.29,84.17,117.81,13.82,17.46,13.66,82.98,77.63,7.31,310.93,17.81,15.02,1.72,2.45,83.13,3.29,390.16,31.2,31.85,6.35,39.42,0.42,4.82,29.57,0.86,28.12,9.7,3.51,1
2016-02-09,16666.789063,16668.699219,16025.94043,16085.44043,16085.44043,228200.0,967.849976,975.140015,957.090027,963.900024,963.900024,51321400,2736.5,2736.5,2736.5,2736.5,2736.5,0.0,4224.870117,4329.6098630000015,4222.47998,4268.759765999999,4268.759765999999,2465790000,16005.410156,16136.620117,15881.110352000003,16014.379883,16014.379883,127740000,1848.459961,1868.25,1834.939941,1852.209961,1852.209961,5183220000,115.36,166.44,129.3,82.69,117.06,13.67,17.32,13.45,81.22,76.13,7.14,306.56,17.54,14.8,1.7,2.42,81.91,3.25,384.28,30.77,31.41,6.17,38.01,0.42,4.78,29.03,0.85,27.6,9.57,3.45,0
2016-02-10,16127.860352000003,16163.030272999997,15429.990234,15713.389647999997,15713.389647999997,283500.0,965.52002,983.450012,963.320007,963.47998,963.47998,44711700,2789.050049,2789.050049,2789.050049,2789.050049,2789.050049,0.0,4318.279785,4369.620117,4280.72998,4283.589844,4283.589844,2448380000,16035.610352000003,16201.889647999997,15899.910156,15914.740234,15914.740234,122290000,1857.099976,1881.599976,1850.319946,1851.859985,1851.859985,4471170000,114.79,166.0,129.62,82.57,118.02,13.64,17.37,13.39,81.04,76.15,7.16,305.05,17.49,14.72,1.69,2.41,82.22,3.24,383.53,30.62,31.26,6.11,37.82,0.42,4.8,29.19,0.84,27.53,9.57,3.56,0
2016-02-12,15426.269531,15437.219727000003,14865.769531,14952.610352000003,14952.610352000003,340500.0,955.340027,972.869995,955.340027,971.98999,971.98999,46969200,2756.159912,2756.159912,2756.159912,2756.159912,2756.159912,0.0,4307.290039,4340.129883,4274.149902,4337.509765999999,4337.509765999999,1983190000,15691.620117,15974.040038999998,15691.620117,15973.839844,15973.839844,132550000,1833.400024,1864.780029,1833.400024,1864.780029,1864.780029,4696920000,112.41,162.63,127.07,80.67,115.42,13.42,17.03,13.13,79.87,75.19,7.11,298.72,17.21,14.43,1.65,2.37,80.91,3.19,377.47,29.99,30.61,5.87,36.98,0.41,4.7,28.75,0.83,27.15,9.33,3.41,0
2016-02-16,15849.469727000003,16341.55957,15809.580078,16054.429688,16054.429688,224900.0,972.450012,996.390015,972.450012,995.799988,995.799988,45706700,2821.26001,2821.26001,2821.26001,2821.26001,2821.26001,0.0,4397.950195,4435.959961,4376.52002,4435.959961,4435.959961,2117920000,16012.389647999997,16196.410156,16012.389647999997,16196.410156,16196.410156,142030000,1871.439941,1895.77002,1871.439941,1895.579956,1895.579956,4570670000,114.66,165.67,128.03,83.19,116.24,13.53,17.15,13.31,82.28,76.41,7.3,304.7,17.64,14.73,1.68,2.42,82.08,3.22,384.12,30.58,31.22,6.1,37.72,0.41,4.74,29.15,0.86,27.86,9.44,3.47,1
2016-02-17,16035.349609,16214.459961000002,15632.120117,15836.360352000003,15836.360352000003,204100.0,997.830017,1016.280029,997.830017,1011.130005,1011.130005,50115400,2897.719971,2897.719971,2897.719971,2897.719971,2897.719971,0.0,4471.660156,4540.779785,4463.509765999999,4534.060059,4534.060059,2296440000,16217.980469,16486.119141,16217.980469,16453.830078,16453.830078,124080000,1898.800049,1930.680054,1898.800049,1926.819946,1926.819946,5011540000,114.34,163.44,127.26,82.44,115.64,13.43,17.05,13.25,81.3,75.22,7.25,303.93,17.52,14.67,1.67,2.4,81.26,3.21,383.05,30.5,31.13,6.06,37.62,0.41,4.72,28.89,0.85,27.21,9.35,3.44,0
2016-02-18,16138.080078,16337.589844,16118.799805,16196.799805,16196.799805,187800.0,1011.97998,1013.599976,1002.409973,1004.710022,1004.710022,44364900,2895.149902,2895.149902,2895.149902,2895.149902,2895.149902,0.0,4548.100098,4548.470215,4482.77002,4487.540039,4487.540039,1955870000,16483.759766,16511.839844,16390.429688,16413.429688,16413.429688,104950000,1927.569946,1930.0,1915.089966,1917.829956,1917.829956,4436490000,113.97,162.81,126.89,83.35,114.89,13.4,17.0,13.34,81.48,75.58,7.38,302.95,17.47,14.64,1.67,2.4,81.15,3.2,381.43,30.4,31.04,6.22,37.5,0.41,4.7,28.91,0.84,27.33,9.33,3.43,1
2016-02-19,16050.400391,16050.459961000002,15799.349609,15967.169922,15967.169922,161700.0,1003.719971,1010.719971,998.27002,1010.01001,1010.01001,41428500,2871.050049,2871.050049,2871.050049,2871.050049,2871.050049,0.0,4464.669922,4513.149902,4455.100098,4504.430176,4504.430176,1903770000,16410.960938,16410.960938,16278.0,16391.990234,16391.990234,134340000,1916.73999,1918.780029,1902.170044,1917.780029,1917.780029,4142850000,112.97,161.75,125.71,82.06,113.98,13.38,16.84,13.15,80.58,74.82,7.33,300.29,17.34,14.52,1.65,2.38,80.34,3.18,377.95,30.14,30.76,6.16,37.17,0.41,4.66,28.58,0.84,26.9,9.15,3.4,0
2016-02-22,15851.389647999997,16187.400391,15816.830078,16111.049805,16111.049805,139800.0,1010.390015,1025.280029,1010.390015,1021.73999,1021.73999,40547100,2933.909912,2933.909912,2933.909912,2933.909912,2933.909912,0.0,4548.310059,4576.470215,4546.549805,4570.6098630000015,4570.6098630000015,1794020000,16417.130859,16664.240234,16417.130859,16620.660156,16620.660156,102240000,1924.439941,1946.699951,1924.439941,1945.5,1945.5,4054710000,112.82,161.25,125.33,81.84,113.82,13.35,16.79,13.16,80.75,74.84,7.33,299.81,17.3,14.52,1.64,2.37,80.25,3.16,377.7,30.09,30.72,6.19,37.12,0.41,4.64,28.68,0.84,26.8,9.14,3.39,1
2016-02-23,16230.379883,16350.379883,16001.19043,16052.049805,16052.049805,165200.0,1021.25,1021.25,1012.150024,1012.150024,1012.150024,38906500,2887.379883,2887.379883,2887.379883,2887.379883,2887.379883,0.0,4550.049805,4558.060059,4500.939941,4503.580078,4503.580078,1777750000,16610.390625,16610.390625,16403.529297,16431.779297,16431.779297,98170000,1942.380005,1942.380005,1919.439941,1921.27002,1921.27002,3890650000,112.62,159.23,124.25,82.13,112.76,13.25,16.65,13.09,81.38,75.47,7.4,299.28,17.26,14.49,1.64,2.37,80.43,3.15,376.78,30.04,30.66,6.22,37.05,0.41,4.6,28.52,0.84,26.99,9.17,3.4,0
2016-02-24,15851.129883,16006.450195,15753.769531,15915.790038999998,15915.790038999998,151600.0,1010.099976,1023.059998,996.700012,1022.080017,1022.080017,43172500,2820.23999,2820.23999,2820.23999,2820.23999,2820.23999,0.0,4453.930176,4547.6401369999985,4425.720215,4542.6098630000015,4542.6098630000015,1978180000,16418.839844,16507.390625,16165.860352000003,16484.990234,16484.990234,93620000,1917.560059,1932.079956,1891.0,1929.800049,1929.800049,4317250000,111.95,156.74,123.28,81.13,112.88,13.18,16.52,13.0,80.64,74.23,7.36,297.5,17.13,14.41,1.63,2.35,79.59,3.13,374.54,29.87,30.48,6.15,36.83,0.4,4.57,28.12,0.83,26.51,9.07,3.36,0
2016-02-25,15983.469727000003,16218.290038999998,15953.929688,16140.339844,16140.339844,169800.0,1022.960022,1031.579956,1020.460022,1031.579956,1031.579956,41182100,2877.419922,2877.419922,2877.419922,2877.419922,2877.419922,0.0,4554.72998,4582.200195,4516.8901369999985,4582.200195,4582.200195,1667840000,16504.380859,16697.980469,16458.419922,16697.289063,16697.289063,94120000,1931.869995,1951.829956,1925.410034,1951.699951,1951.699951,4118210000,112.18,156.23,123.56,81.82,113.37,13.22,16.56,12.94,80.51,74.78,7.19,298.11,17.16,14.44,1.64,2.36,79.95,3.15,375.31,29.93,30.54,6.17,36.91,0.4,4.57,28.26,0.84,26.65,9.09,3.37,1
2016-02-26,16311.519531,16472.5,16188.410156,16188.410156,16188.410156,147400.0,1031.589966,1039.709961,1031.589966,1037.180054,1037.180054,43485100,2929.159912,2929.159912,2929.159912,2929.159912,2929.159912,0.0,4615.1401369999985,4618.850098,4580.779785,4590.470215,4590.470215,1814920000,16712.699219,16795.980469,16623.910156,16639.970703,16639.970703,98480000,1954.949951,1962.959961,1945.780029,1948.050049,1948.050049,4348510000,113.02,157.98,124.72,83.51,114.35,13.32,16.72,13.11,81.91,76.48,7.26,300.51,17.3,14.55,1.65,2.38,80.77,3.17,376.48,30.16,30.77,6.24,37.07,0.4,4.61,28.68,0.84,26.95,9.16,3.4,1
2016-02-29,16313.30957,16464.75,16026.759766,16026.759766,16026.759766,164300.0,1037.209961,1044.910034,1033.670044,1033.900024,1033.900024,45881800,2945.75,2945.75,2945.75,2945.75,2945.75,0.0,4585.299805,4619.899902,4557.459961,4557.950195,4557.950195,2065260000,16634.150391,16726.119141,16510.400391,16516.5,16516.5,126220000,1947.130005,1958.27002,1931.810059,1932.22998,1932.22998,4588180000,113.64,157.53,124.06,83.82,113.97,13.27,16.63,13.08,80.95,74.75,7.03,302.15,17.36,14.62,1.65,2.39,80.6,3.18,378.42,30.31,30.94,6.22,37.39,0.4,4.6,28.41,0.85,26.94,9.14,3.41,0
2016-03-01,16013.0,16099.419922,15857.370117,16085.509766,16085.509766,152300.0,1035.52002,1054.48999,1035.52002,1054.48999,1054.48999,48197500,2996.389893,2996.389893,2996.389893,2996.389893,2996.389893,0.0,4596.009765999999,4689.600098,4581.75,4689.600098,4689.600098,2080150000,16545.669922,16865.560547,16545.669922,16865.080078,16865.080078,105050000,1937.089966,1978.349976,1937.089966,1978.349976,1978.349976,4819750000,112.46,156.59,122.31,83.07,112.65,13.13,16.4,12.93,80.14,74.27,7.1,299.02,17.16,14.47,1.65,2.37,80.0,3.16,373.75,30.0,30.62,6.2,37.9,0.4,4.52,28.15,0.84,26.87,9.09,3.38,1
2016-03-02,16391.480469,16815.25,16388.919922,16746.550781,16746.550781,175100.0,1054.23999,1065.680054,1052.150024,1065.670044,1065.670044,46666100,3022.139893,3022.139893,3022.139893,3022.139893,3022.139893,0.0,4683.799805,4703.580078,4665.930176,4703.419922,4703.419922,1912510000,16851.169922,16900.169922,16766.320313,16899.320313,16899.320313,104470000,1976.599976,1986.51001,1968.800049,1986.449951,1986.449951,4666610000,113.96,159.0,123.91,84.86,114.33,13.22,16.61,13.18,82.32,75.62,7.32,303.0,17.4,14.66,1.69,2.42,81.34,3.2,379.23,30.4,31.03,6.37,38.4,0.4,4.59,28.6,0.85,27.43,9.24,3.45,1
2016-03-03,16695.779297,16962.949219,16691.939453,16960.160156,16960.160156,201400.0,1065.640015,1076.089966,1064.599976,1076.050049,1076.050049,50817000,3012.8701170000004,3012.8701170000004,3012.8701170000004,3012.8701170000004,3012.8701170000004,0.0,4698.379883,4707.720215,4674.459961,4707.419922,4707.419922,1936290000,16896.169922,16944.310547,16820.730469,16943.900391,16943.900391,91110000,1985.599976,1993.689941,1977.369995,1993.400024,1993.400024,5081700000,113.71,159.98,123.56,84.65,114.1,13.21,16.57,13.13,82.87,75.75,7.32,302.34,17.38,14.63,1.69,2.41,81.37,3.2,378.4,30.34,30.96,6.37,38.32,0.4,4.57,28.62,0.86,27.45,9.31,3.44,1
2016-03-04,16927.359375,17042.919922,16861.380859,17014.779297,17014.779297,183600.0,1076.339966,1088.23999,1073.819946,1081.930054,1081.930054,60499300,3037.350098,3037.350098,3037.350098,3037.350098,3037.350098,0.0,4715.759765999999,4746.649902,4687.939941,4717.02002,4717.02002,2171230000,16945.0,17062.380859,16898.839844,17006.769531,17006.769531,106910000,1994.01001,2009.130005,1986.77002,1999.98999,1999.98999,6049930000,113.65,160.99,124.47,84.69,114.66,13.32,16.69,13.25,83.53,76.51,7.28,302.18,17.41,14.63,1.7,2.42,81.92,3.21,378.2,30.32,30.95,6.34,37.96,0.4,4.6,28.71,0.86,27.53,9.41,3.45,1
2016-03-07,17024.640625,17026.25,16894.580078,16911.320313,16911.320313,159500.0,1081.280029,1094.5,1077.939941,1094.150024,1094.150024,49681800,3021.090088,3021.090088,3021.090088,3021.090088,3021.090088,0.0,4690.879883,4731.189941,4674.819824,4708.25,4708.25,2084390000,16991.289063,17099.25,16940.480469,17073.949219,17073.949219,100290000,1996.109985,2006.119995,1989.380005,2001.76001,2001.76001,4968180000,113.7,161.5,125.0,85.28,114.4,13.4,16.75,13.39,84.25,77.21,7.4,300.87,17.5,14.64,1.7,2.43,82.59,3.21,378.24,30.33,30.96,6.39,37.98,0.41,4.63,28.92,0.87,27.9,9.49,3.5,0
2016-03-08,16889.480469,16909.789063,16570.220703,16783.150391,16783.150391,182800.0,1092.709961,1092.709961,1067.23999,1067.880005,1067.880005,46416500,3002.01001,3002.01001,3002.01001,3002.01001,3002.01001,0.0,4676.220215,4695.040039,4642.8598630000015,4648.819824,4648.819824,1993060000,17050.669922,17072.789063,16921.509766,16964.099609,16964.099609,108380000,1996.880005,1996.880005,1977.430054,1979.26001,1979.26001,4641650000,113.01,161.2,124.53,85.01,113.61,13.33,16.69,13.3,84.19,76.68,7.39,300.48,17.36,14.55,1.69,2.41,81.81,3.19,376.2,30.14,30.77,6.36,37.75,0.4,4.61,28.74,0.86,27.56,9.39,3.47,0
2016-03-09,16625.589844,16706.25,16494.800781,16642.199219,16642.199219,160700.0,1068.449951,1074.199951,1067.130005,1072.77002,1072.77002,40381200,3016.179932,3016.179932,3016.179932,3016.179932,3016.179932,0.0,4666.419922,4676.470215,4642.419922,4674.379883,4674.379883,1789550000,16969.169922,17048.5,16947.939453,17000.359375,17000.359375,116690000,1981.439941,1992.689941,1979.839966,1989.26001,1989.26001,4038120000,112.49,159.71,123.65,83.8,112.81,13.24,16.57,13.12,83.59,75.87,7.3,299.1,17.28,14.48,1.67,2.4,81.22,3.18,374.59,30.01,30.63,6.28,37.91,0.4,4.58,28.64,0.86,27.28,9.29,3.43,0
2016-03-10,16811.0,16887.599609,16713.130859,16852.349609,16852.349609,135600.0,1073.410034,1078.97998,1054.560059,1063.98999,1063.98999,43767900,2970.780029,2970.780029,2970.780029,2970.780029,2970.780029,0.0,4691.200195,4716.1401369999985,4607.990234000001,4662.160156,4662.160156,1936470000,17006.050781,17130.109375,16821.859375,16995.130859,16995.130859,117570000,1990.969971,2005.079956,1969.25,1989.569946,1989.569946,4376790000,113.31,160.93,124.44,85.4,113.49,13.4,16.68,13.27,84.65,75.19,7.46,301.28,17.4,14.59,1.69,2.42,81.98,3.21,377.32,30.23,30.85,6.38,37.85,0.4,4.61,28.78,0.86,27.57,9.36,3.45,1
